device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,file name,queen presence,queen acceptance,frames,target,time,queen status
2,1,2022-06-14 20:15:04,24.67,24.97,1006.81,21.99,43,1013,6.17,,800,0,0,37.29,-121.95,2022-06-14--20-15-04_2.raw,1,2,10,5,0.833,0
2,1,2022-06-14 21:15:24,22.62,25.4,1006.91,18.93,54,1013,4.63,,801,20,0,37.29,-121.95,2022-06-14--21-15-24_2.raw,1,2,10,5,0.875,0
2,1,2022-06-14 22:14:39,21.58,25.25,1007.42,17.8,60,1013,3.09,,800,0,0,37.29,-121.95,2022-06-14--22-14-39_2.raw,1,2,10,5,0.917,0
2,1,2022-06-14 23:18:18,20.77,25.19,1007.44,16.99,64,1013,3.09,,800,0,0,37.29,-121.95,2022-06-14--23-18-18_2.raw,1,2,10,5,0.958,0
2,1,2022-06-15 0:22:02,20.57,24.59,1007.22,15.94,68,1013,3.09,,800,0,0,37.29,-121.95,2022-06-15--00-22-02_2.raw,1,2,10,5,0,0
2,1,2022-06-15 1:26:10,20.05,24.86,1006.75,15.03,70,1012,1.54,,800,0,0,37.29,-121.95,2022-06-15--01-26-10_2.raw,1,2,10,5,0.042,0
2,1,2022-06-15 2:25:24,20.11,25.05,1006.56,14.33,72,1012,2.06,,800,0,0,37.29,-121.95,2022-06-15--02-25-24_2.raw,1,2,10,5,0.083,0
2,1,2022-06-15 3:24:46,20.71,40.78,1006.5,,0,0,,,0,0,0,,,2022-06-15--03-24-46_2.raw,1,2,10,5,0.125,0
2,1,2022-06-15 4:29:09,19.1,25.9,1006.57,,0,0,,,0,0,0,,,2022-06-15--04-29-09_2.raw,1,2,10,5,0.167,0
2,1,2022-06-15 5:32:54,18.69,26.58,1006.34,13.07,77,1012,2.06,,800,0,0,37.29,-121.95,2022-06-15--05-32-54_2.raw,1,2,10,5,0.208,0
2,1,2022-06-15 6:32:29,19.55,26.89,1006.56,14.08,74,1012,1.54,,800,0,0,37.29,-121.95,2022-06-15--06-32-29_2.raw,1,2,10,5,0.25,0
2,1,2022-06-15 7:32:56,28.26,31.72,1006.9,16.77,70,1013,0,,800,0,0,37.29,-121.95,2022-06-15--07-32-56_2.raw,1,2,10,5,0.292,0
2,1,2022-06-15 8:32:07,37.82,27.19,1006.72,19.08,65,1012,2.06,,800,0,0,37.29,-121.95,2022-06-15--08-32-07_2.raw,1,2,10,5,0.333,0
2,1,2022-06-15 9:32:36,45.68,18.99,1006.71,23.19,49,1012,2.06,,800,0,0,37.29,-121.95,2022-06-15--09-32-36_2.raw,1,2,10,5,0.375,0
2,1,2022-06-15 10:31:40,49.67,12.38,1006.35,25.6,46,1012,3.09,,800,0,0,37.29,-121.95,2022-06-15--10-31-40_2.raw,1,2,10,5,0.417,0
2,1,2022-06-15 11:30:55,50,10.88,1006.28,27.1,45,1012,3.6,,800,0,0,37.29,-121.95,2022-06-15--11-30-55_2.raw,1,2,10,5,0.458,0
2,1,2022-06-15 12:30:15,49.86,10.31,1006.1,27.86,39,1012,6.69,,800,0,0,37.29,-121.95,2022-06-15--12-30-15_2.raw,1,2,10,5,0.5,0
2,1,2022-06-15 13:28:45,45.29,12.58,1005.9,28.76,39,1011,7.72,,800,0,0,37.29,-121.95,2022-06-15--13-28-45_2.raw,1,2,10,5,0.542,0
2,1,2022-06-15 14:27:39,36.07,21.25,1005.97,28.42,40,1011,8.75,,800,0,0,37.29,-121.95,2022-06-15--14-27-39_2.raw,1,2,10,5,0.583,0
2,1,2022-06-15 15:26:47,31.43,25.73,1006.13,28.46,42,1011,8.75,,800,0,0,37.29,-121.95,2022-06-15--15-26-47_2.raw,1,2,10,5,0.625,0
2,1,2022-06-15 16:25:56,30.07,25.94,1006.28,27.85,38,1011,7.72,,800,0,0,37.29,-121.95,2022-06-15--16-25-56_2.raw,1,2,10,5,0.667,0
2,1,2022-06-15 17:24:59,27.84,26.83,1006.36,26.67,36,1011,8.75,11.83,800,0,0,37.29,-121.95,2022-06-15--17-24-59_2.raw,1,2,10,5,0.708,0
2,1,2022-06-15 18:24:11,26.56,27.68,1006.55,23.72,40,1012,8.75,11.32,800,0,0,37.29,-121.95,2022-06-15--18-24-11_2.raw,1,2,10,5,0.75,0
2,1,2022-06-15 19:23:14,23.54,27.34,1007.11,21.27,46,1012,6.69,,801,20,0,37.29,-121.95,2022-06-15--19-23-14_2.raw,1,2,10,5,0.792,0
2,1,2022-06-15 20:22:19,21.15,26.68,1007.28,18.15,55,1013,6.17,8.75,801,20,0,37.29,-121.95,2022-06-15--20-22-19_2.raw,1,2,10,5,0.833,0
2,1,2022-06-15 21:21:25,20.03,26.78,1007.79,16.45,58,1014,5.14,,801,20,0,37.29,-121.95,2022-06-15--21-21-25_2.raw,1,2,10,5,0.875,0
2,1,2022-06-15 22:20:36,19.15,25.71,1008.04,15.7,60,1014,4.12,,800,0,0,37.29,-121.95,2022-06-15--22-20-36_2.raw,1,2,10,5,0.917,0
2,1,2022-06-15 23:19:48,19.13,24.49,1007.75,14.86,60,1014,3.09,,800,0,0,37.29,-121.95,2022-06-15--23-19-48_2.raw,1,2,10,5,0.958,0
2,1,2022-06-16 0:18:58,19.23,43.47,1007.78,14.03,61,1013,2.06,,800,0,0,37.29,-121.95,2022-06-16--00-18-58_2.raw,1,2,10,5,0,0
2,1,2022-06-16 1:18:24,18.82,24.42,1007.6,13.37,66,1013,3.09,,800,0,0,37.29,-121.95,2022-06-16--01-18-24_2.raw,1,2,10,5,0.042,0
2,1,2022-06-16 2:17:07,18.86,34.28,1007.42,12.95,70,1013,3.6,,800,0,0,37.29,-121.95,2022-06-16--02-17-07_2.raw,1,2,10,5,0.083,0
2,1,2022-06-16 3:16:35,18.34,25.22,1007.14,12.42,72,1013,2.57,,800,0,0,37.29,-121.95,2022-06-16--03-16-35_2.raw,1,2,10,5,0.125,0
2,1,2022-06-16 4:15:43,18.9,47.49,1007.11,11.98,74,1013,2.57,,800,0,0,37.29,-121.95,2022-06-16--04-15-43_2.raw,1,2,10,5,0.167,0
2,1,2022-06-16 5:15:11,17.78,26.32,1006.9,11.61,76,1013,1.54,,800,0,0,37.29,-121.95,2022-06-16--05-15-11_2.raw,1,2,10,5,0.208,0
2,1,2022-06-16 6:14:12,19.07,35.39,1006.96,11.43,76,1013,1.54,,801,20,0,37.29,-121.95,2022-06-16--06-14-12_2.raw,1,2,10,5,0.25,0
2,1,2022-06-16 7:13:31,24.88,32.82,1006.83,12.92,76,1013,2.57,,801,20,0,37.29,-121.95,2022-06-16--07-13-31_2.raw,1,2,10,5,0.292,0
2,1,2022-06-16 8:12:31,33.74,30.06,1006.84,15.83,66,1013,2.06,,801,20,0,37.29,-121.95,2022-06-16--08-12-31_2.raw,1,2,10,5,0.333,0
2,1,2022-06-16 9:12:24,41.15,20.1,1006.65,18.11,60,1012,3.09,,801,20,0,37.29,-121.95,2022-06-16--09-12-24_2.raw,1,2,10,5,0.375,0
2,1,2022-06-16 10:12:01,46.54,16.59,1006.3,20.17,56,1012,4.12,,801,20,0,37.29,-121.95,2022-06-16--10-12-01_2.raw,1,2,10,5,0.417,0
2,1,2022-06-16 11:11:23,48.31,11.94,1006.28,21.43,54,1012,8.23,,801,20,0,37.29,-121.95,2022-06-16--11-11-23_2.raw,1,2,10,5,0.458,0
2,1,2022-06-16 12:10:39,49.45,10.93,1005.77,22.64,51,1011,7.2,,801,20,0,37.29,-121.95,2022-06-16--12-10-39_2.raw,1,2,10,5,0.5,0
2,1,2022-06-16 13:09:27,47.17,11.58,1005.3,23.48,50,1011,7.72,,801,20,0,37.29,-121.95,2022-06-16--13-09-27_2.raw,1,2,10,5,0.542,0
2,1,2022-06-16 14:07:27,37.18,18.71,1004.66,23.44,47,1011,10.29,,801,20,0,37.29,-121.95,2022-06-16--14-07-27_2.raw,1,2,10,5,0.583,0
2,1,2022-06-16 15:06:34,29.73,25.75,1004.18,23.13,47,1010,10.29,13.89,801,20,0,37.29,-121.95,2022-06-16--15-06-34_2.raw,1,2,10,5,0.625,0
2,1,2022-06-16 16:05:45,28.39,24.82,1003.77,22.43,44,1010,10.8,15.43,801,20,0,37.29,-121.95,2022-06-16--16-05-45_2.raw,1,2,10,5,0.667,0
2,1,2022-06-16 17:04:50,27.24,24.77,1003.76,21.27,46,1010,7.72,,801,20,0,37.29,-121.95,2022-06-16--17-04-50_2.raw,1,2,10,5,0.708,0
2,1,2022-06-16 18:04:02,26.73,24.63,1003.94,19.53,47,1010,8.75,12.35,801,20,0,37.29,-121.95,2022-06-16--18-04-02_2.raw,1,2,10,5,0.75,0
2,1,2022-06-16 19:02:57,23.41,35.28,1004.41,17.67,49,1010,5.14,11.32,800,0,0,37.29,-121.95,2022-06-16--19-02-57_2.raw,1,2,10,5,0.792,0
2,1,2022-06-16 20:01:57,20.71,29.72,1004.95,14.96,57,1011,7.2,,802,40,0,37.29,-121.95,2022-06-16--20-01-57_2.raw,1,2,10,5,0.833,0
2,1,2022-06-16 21:01:03,20.02,43.7,1005.3,13.83,63,1011,6.69,9.26,802,40,0,37.29,-121.95,2022-06-16--21-01-03_2.raw,1,2,10,5,0.875,0
2,1,2022-06-16 22:00:08,21.18,62.27,1005.92,13.23,65,1011,4.12,7.72,800,0,0,37.29,-121.95,2022-06-16--22-00-08_2.raw,1,2,10,5,0.917,0
2,1,2022-06-16 22:59:34,19.91,52.48,1006.09,12.81,68,1012,5.66,,800,0,0,37.29,-121.95,2022-06-16--22-59-34_2.raw,1,2,10,5,0.917,0
2,1,2022-06-16 23:58:21,19.45,34.28,1005.87,12.95,68,1012,3.09,6.69,803,75,0,37.29,-121.95,2022-06-16--23-58-21_2.raw,1,2,10,5,0.958,0
2,1,2022-06-24 10:03:17,33.81,31.83,1005.4,25.03,43,1012,2.57,,800,0,0,37.29,-121.95,2022-06-24--10-03-17_2.raw,1,2,10,5,0.417,0
2,1,2022-06-24 11:02:54,37.56,22.52,1005.22,27.45,38,1011,3.6,,800,0,0,37.29,-121.95,2022-06-24--11-02-54_2.raw,1,2,10,5,0.458,0
2,1,2022-06-24 12:02:08,39.64,20.42,1005.01,30.37,34,1011,3.09,,800,0,0,37.29,-121.95,2022-06-24--12-02-08_2.raw,1,2,10,5,0.5,0
2,1,2022-06-24 13:01:17,39.65,21.54,1004.53,32.21,36,1010,4.12,,800,0,0,37.29,-121.95,2022-06-24--13-01-17_2.raw,1,2,10,5,0.542,0
2,1,2022-06-24 14:00:20,37.16,24.09,1004.39,33.06,35,1010,4.63,,800,0,0,37.29,-121.95,2022-06-24--14-00-20_2.raw,1,2,10,5,0.583,0
2,1,2022-06-24 14:59:22,35.06,25.9,1004.22,32.67,33,1009,5.66,,800,0,0,37.29,-121.95,2022-06-24--14-59-22_2.raw,1,2,10,5,0.583,0
2,1,2022-06-24 15:58:28,34.42,26.91,1003.98,32.21,36,1009,6.17,,800,0,0,37.29,-121.95,2022-06-24--15-58-28_2.raw,1,2,10,5,0.625,0
2,1,2022-06-24 16:57:37,33.31,27.73,1003.72,31.79,37,1009,6.17,,800,0,0,37.29,-121.95,2022-06-24--16-57-37_2.raw,1,2,10,5,0.667,0
2,1,2022-06-24 17:56:42,31.6,30.14,1003.54,30.58,41,1009,5.66,,800,0,0,37.29,-121.95,2022-06-24--17-56-42_2.raw,1,2,10,5,0.708,0
2,1,2022-06-24 18:55:41,29.74,32.4,1003.96,27.41,44,1009,5.14,,800,0,0,37.29,-121.95,2022-06-24--18-55-41_2.raw,1,2,10,5,0.75,0
2,1,2022-06-24 19:54:43,26.95,35.17,1004.44,24.09,50,1010,4.12,,800,0,0,37.29,-121.95,2022-06-24--19-54-43_2.raw,1,2,10,5,0.792,0
2,1,2022-06-24 20:53:47,25.31,38.76,1005.11,20.64,61,1011,4.12,,800,0,0,37.29,-121.95,2022-06-24--20-53-47_2.raw,1,2,10,5,0.833,0
2,1,2022-06-24 21:52:53,23.77,37.53,1005.76,18.92,68,1011,4.12,,800,0,0,37.29,-121.95,2022-06-24--21-52-53_2.raw,1,2,10,5,0.875,0
2,1,2022-06-24 22:52:03,23.01,37.17,1006.08,17.96,71,1012,4.12,,800,0,0,37.29,-121.95,2022-06-24--22-52-03_2.raw,1,2,10,5,0.917,0
2,1,2022-06-24 23:51:12,22.85,35.81,1006.05,16.96,75,1012,2.06,,800,0,0,37.29,-121.95,2022-06-24--23-51-12_2.raw,1,2,10,5,0.958,0
2,1,2022-06-25 0:50:22,22.68,35.77,1005.99,16.3,76,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--00-50-22_2.raw,1,2,10,5,0,0
2,1,2022-06-25 1:49:33,22.16,35.65,1005.99,15.68,79,1011,1.54,,800,0,0,37.29,-121.95,2022-06-25--01-49-33_2.raw,1,2,10,5,0.042,0
2,1,2022-06-25 2:48:45,21.74,36.03,1006,15.14,79,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--02-48-45_2.raw,1,2,10,5,0.083,0
2,1,2022-06-25 3:47:58,21.56,35.97,1005.98,14.8,80,1011,1.54,,800,0,0,37.29,-121.95,2022-06-25--03-47-58_2.raw,1,2,10,5,0.125,0
2,1,2022-06-25 4:47:09,21.09,36.26,1006.1,14.32,81,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--04-47-09_2.raw,1,2,10,5,0.167,0
2,1,2022-06-25 5:46:18,20.74,35.79,1006.34,13.87,82,1012,2.06,,800,0,0,37.29,-121.95,2022-06-25--05-46-18_2.raw,1,2,10,5,0.208,0
2,1,2022-06-25 6:45:34,21.44,36.4,1006.88,14.8,82,1013,2.57,,721,20,0,37.29,-121.95,2022-06-25--06-45-34_2.raw,1,2,10,5,0.25,0
2,1,2022-06-25 7:45:01,24.69,40.72,1007.06,19.03,61,1013,0,,721,20,0,37.29,-121.95,2022-06-25--07-45-01_2.raw,1,2,10,5,0.292,0
2,1,2022-06-25 8:44:24,28.12,41.77,1007.17,20.92,51,1013,1.54,,800,0,0,37.29,-121.95,2022-06-25--08-44-24_2.raw,1,2,10,5,0.333,0
2,1,2022-06-25 9:43:58,31.81,36.64,1007.07,23.18,45,1013,3.6,,800,0,0,37.29,-121.95,2022-06-25--09-43-58_2.raw,1,2,10,5,0.375,0
2,1,2022-06-25 10:43:26,35.38,30.17,1007.08,25.98,41,1013,4.12,,800,0,0,37.29,-121.95,2022-06-25--10-43-26_2.raw,1,2,10,5,0.417,0
2,1,2022-06-25 11:42:48,37.73,26.85,1006.88,27.18,42,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--11-42-48_2.raw,1,2,10,5,0.458,0
2,1,2022-06-25 12:41:58,38.29,24.52,1006.76,27.8,38,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--12-41-58_2.raw,1,2,10,5,0.5,0
2,1,2022-06-25 13:40:59,36.36,25.87,1006.35,28.34,47,1013,4.63,,800,0,0,37.29,-121.95,2022-06-25--13-40-59_2.raw,1,2,10,5,0.542,0
2,1,2022-06-25 15:04:33,35.83,22.89,1006.3,30.64,37,1011,6.17,,800,0,0,37.29,-121.95,2022-06-25--15-04-33_2.raw,0,0,10,0,0.625,1
2,1,2022-06-25 16:03:37,32.64,26.27,1006.22,29.58,41,1011,6.17,,800,0,0,37.29,-121.95,2022-06-25--16-03-37_2.raw,0,0,10,0,0.667,1
2,1,2022-06-25 17:02:48,31.4,28.92,1006.2,28.65,41,1011,7.72,,800,0,0,37.29,-121.95,2022-06-25--17-02-48_2.raw,0,0,10,0,0.708,1
2,1,2022-06-25 18:01:55,30.93,29.56,1006.4,27.68,42,1011,5.14,,800,0,0,37.29,-121.95,2022-06-25--18-01-55_2.raw,0,0,10,0,0.75,1
2,1,2022-06-25 19:01:01,27.72,32.47,1006.8,25.82,43,1012,6.17,,800,0,0,37.29,-121.95,2022-06-25--19-01-01_2.raw,0,0,10,0,0.792,1
2,1,2022-06-25 20:00:05,25.02,35.65,1007.37,22.46,54,1013,5.14,,800,0,0,37.29,-121.95,2022-06-25--20-00-05_2.raw,0,0,10,0,0.833,1
2,1,2022-06-25 20:59:10,22.5,39.9,1007.94,19.53,65,1013,3.6,,800,0,0,37.29,-121.95,2022-06-25--20-59-10_2.raw,0,0,10,0,0.833,1
2,1,2022-06-25 21:58:20,20.9,39.44,1008.53,18.21,69,1014,2.57,,800,0,0,37.29,-121.95,2022-06-25--21-58-20_2.raw,0,0,10,0,0.875,1
2,1,2022-06-25 22:57:32,20.25,38.57,1008.86,17.04,74,1014,1.54,,800,0,0,37.29,-121.95,2022-06-25--22-57-32_2.raw,0,0,10,0,0.917,1
2,1,2022-06-25 23:56:42,19.75,39.09,1008.93,16.33,77,1015,0.45,1.79,800,0,0,37.29,-121.95,2022-06-25--23-56-42_2.raw,0,0,10,0,0.958,1
2,1,2022-06-26 0:55:53,19.34,39.6,1008.75,15.56,80,1014,2.06,,800,0,0,37.29,-121.95,2022-06-26--00-55-53_2.raw,0,0,10,0,0,1
2,1,2022-06-26 1:55:04,19.07,39.14,1008.64,15.06,82,1014,2.06,,800,0,0,37.29,-121.95,2022-06-26--01-55-04_2.raw,0,0,10,0,0.042,1
2,1,2022-06-26 2:54:17,18.68,40.1,1008.67,14.59,83,1014,2.06,,800,0,0,37.29,-121.95,2022-06-26--02-54-17_2.raw,0,0,10,0,0.083,1
2,1,2022-06-26 3:53:30,18.24,40.26,1008.74,14.17,83,1014,1.54,,800,0,0,37.29,-121.95,2022-06-26--03-53-30_2.raw,0,0,10,0,0.125,1
2,1,2022-06-26 4:52:44,18.91,40.24,1009.01,14.14,84,1014,1.54,,800,0,0,37.29,-121.95,2022-06-26--04-52-44_2.raw,0,0,10,0,0.167,1
2,1,2022-06-26 5:51:56,20.54,40.56,1009.5,14.36,86,1015,1.54,,803,75,0,37.29,-121.95,2022-06-26--05-51-56_2.raw,0,0,10,0,0.208,1
2,1,2022-06-26 6:51:07,22.47,40.91,1010.14,15.1,87,1015,2.06,,804,100,0,37.29,-121.95,2022-06-26--06-51-07_2.raw,0,0,10,0,0.25,1
2,1,2022-06-26 7:50:20,25.52,41.71,1010.77,17.99,66,1017,1.54,,804,100,0,37.29,-121.95,2022-06-26--07-50-20_2.raw,0,0,10,0,0.292,1
2,1,2022-06-26 8:49:43,37.48,36.42,1011.06,20.01,62,1017,0,,803,75,0,37.29,-121.95,2022-06-26--08-49-43_2.raw,0,0,10,0,0.333,1
2,1,2022-06-26 9:49:13,45.21,23.14,1010.66,22.17,56,1017,2.06,,801,20,0,37.29,-121.95,2022-06-26--09-49-13_2.raw,0,0,10,0,0.375,1
2,1,2022-06-26 10:48:36,49.68,15.42,1010.54,25.71,41,1017,2.06,,801,20,0,37.29,-121.95,2022-06-26--10-48-36_2.raw,0,0,10,0,0.417,1
2,1,2022-06-26 11:47:55,51.97,12.14,1010.08,27.68,39,1017,3.6,,801,20,0,37.29,-121.95,2022-06-26--11-47-55_2.raw,0,0,10,0,0.458,1
2,1,2022-06-26 12:47:08,47.65,13.97,1009.89,28.21,40,1016,4.12,,800,0,0,37.29,-121.95,2022-06-26--12-47-08_2.raw,0,0,10,0,0.5,1
2,1,2022-06-26 13:46:18,42.36,17.97,1009.66,27.01,46,1016,5.14,8.23,800,0,0,37.29,-121.95,2022-06-26--13-46-18_2.raw,0,0,10,0,0.542,1
2,1,2022-06-26 14:45:27,35.17,26.22,1009.45,28.47,45,1016,4.63,,800,0,0,37.29,-121.95,2022-06-26--14-45-27_2.raw,0,0,10,0,0.583,1
2,1,2022-06-26 15:44:38,33.06,28.34,1009.22,29.01,44,1015,5.14,11.32,800,0,0,37.29,-121.95,2022-06-26--15-44-38_2.raw,0,0,10,0,0.625,1
2,1,2022-06-26 16:43:49,31.93,30.42,1008.84,29.08,45,1014,6.69,,801,20,0,37.29,-121.95,2022-06-26--16-43-49_2.raw,0,0,10,0,0.667,1
2,1,2022-06-26 17:42:54,30.13,32.93,1008.87,27.61,46,1014,6.17,,801,20,0,37.29,-121.95,2022-06-26--17-42-54_2.raw,0,0,10,0,0.708,1
2,1,2022-06-26 18:41:57,28.79,31.9,1009.2,25.5,52,1015,6.69,,801,20,0,37.29,-121.95,2022-06-26--18-41-57_2.raw,0,0,10,0,0.75,1
2,1,2022-06-26 19:41:01,25.62,36.42,1009.69,22.53,57,1015,6.17,,801,20,0,37.29,-121.95,2022-06-26--19-41-01_2.raw,0,0,10,0,0.792,1
2,1,2022-06-26 20:40:03,22.72,37.79,1010.21,19.45,67,1016,6.17,,801,20,0,37.29,-121.95,2022-06-26--20-40-03_2.raw,0,0,10,0,0.833,1
2,1,2022-06-26 21:39:11,20.47,41.57,1011.04,17.92,74,1017,5.66,,801,20,0,37.29,-121.95,2022-06-26--21-39-11_2.raw,0,0,10,0,0.875,1
2,1,2022-06-26 22:38:20,19.63,39.49,1011.51,16.88,79,1017,4.63,,801,20,0,37.29,-121.95,2022-06-26--22-38-20_2.raw,0,0,10,0,0.917,1
2,1,2022-06-26 23:37:32,19.05,38.38,1011.55,15.94,81,1017,4.12,,801,20,0,37.29,-121.95,2022-06-26--23-37-32_2.raw,0,0,10,0,0.958,1
2,1,2022-06-27 0:36:44,18.72,38.71,1011.37,15.18,83,1017,3.09,,801,20,0,37.29,-121.95,2022-06-27--00-36-44_2.raw,0,0,10,0,0,1
2,1,2022-06-27 1:35:57,18.54,39.48,1011.27,14.54,84,1017,2.06,,800,0,0,37.29,-121.95,2022-06-27--01-35-57_2.raw,0,0,10,0,0.042,1
2,1,2022-06-27 2:35:11,18.5,40.43,1011.47,14.49,85,1017,2.57,,803,75,0,37.29,-121.95,2022-06-27--02-35-11_2.raw,0,0,10,0,0.083,1
2,1,2022-06-27 3:34:20,20.15,40.98,1011.47,14.6,85,1017,0.45,0.89,804,100,0,37.29,-121.95,2022-06-27--03-34-20_2.raw,0,0,10,0,0.125,1
2,1,2022-06-27 4:33:32,20.93,40.51,1011.47,14.83,85,1017,0.89,1.79,804,100,0,37.29,-121.95,2022-06-27--04-33-32_2.raw,0,0,10,0,0.167,1
2,1,2022-06-27 5:32:42,20.99,41.18,1011.65,14.88,85,1017,0.89,1.79,804,100,0,37.29,-121.95,2022-06-27--05-32-42_2.raw,0,0,10,0,0.208,1
2,1,2022-06-27 6:31:57,21.99,41.08,1012.06,14.84,85,1017,2.06,,804,100,0,37.29,-121.95,2022-06-27--06-31-57_2.raw,0,0,10,0,0.25,1
2,1,2022-06-27 7:31:07,23.83,40.34,1012.47,15.45,82,1018,2.06,,701,100,0,37.29,-121.95,2022-06-27--07-31-07_2.raw,0,0,10,0,0.292,1
2,1,2022-06-27 8:30:28,34.51,39.44,1012.95,17.05,77,1018,3.09,,701,100,0,37.29,-121.95,2022-06-27--08-30-28_2.raw,0,0,10,0,0.333,1
2,1,2022-06-27 9:22:28,37.83,34.44,1012.95,19.37,62,1019,2.57,,803,75,0,37.29,-121.95,2022-06-27--09-22-28_2.raw,0,0,10,0,0.375,1
2,1,2022-06-27 10:20:13,45.02,19.68,1012.56,23.49,51,1019,3.6,,801,20,0,37.29,-121.95,2022-06-27--10-20-13_2.raw,0,0,10,0,0.417,1
2,1,2022-06-27 11:19:45,49.66,15.37,1012.33,26.07,47,1017,3.09,,800,0,0,37.29,-121.95,2022-06-27--11-19-45_2.raw,0,0,10,0,0.458,1
2,1,2022-06-27 12:18:31,49.2,13.94,1011.92,26.86,42,1019,3.6,,800,0,0,37.29,-121.95,2022-06-27--12-18-31_2.raw,0,0,10,0,0.5,1
2,1,2022-06-27 13:17:43,46.04,14.71,1011.39,28.19,39,1018,3.09,,800,0,0,37.29,-121.95,2022-06-27--13-17-43_2.raw,0,0,10,0,0.542,1
2,1,2022-06-27 14:16:54,38.37,21.08,1011.04,29.61,40,1017,5.14,,800,0,0,37.29,-121.95,2022-06-27--14-16-54_2.raw,0,0,10,0,0.583,1
2,1,2022-06-27 15:16:06,33.24,26.21,1010.75,29.88,45,1016,6.17,,800,0,0,37.29,-121.95,2022-06-27--15-16-06_2.raw,0,0,10,0,0.625,1
2,1,2022-06-27 16:15:16,32.69,26.97,1010.48,29.66,45,1016,5.66,,800,0,0,37.29,-121.95,2022-06-27--16-15-16_2.raw,0,0,10,0,0.667,1
2,1,2022-06-27 17:14:23,31.02,28.46,1010.34,28.97,44,1016,6.17,,800,0,0,37.29,-121.95,2022-06-27--17-14-23_2.raw,0,0,10,0,0.708,1
2,1,2022-06-27 18:13:28,30.71,27.77,1010.33,27.45,44,1016,5.14,,800,0,0,37.29,-121.95,2022-06-27--18-13-28_2.raw,0,0,10,0,0.75,1
2,1,2022-06-27 19:25:32,26.43,40.55,1010.79,25.04,48,1016,4.63,,800,0,0,37.29,-121.95,2022-06-27--19-25-32_2.raw,1,1,10,4,0.792,2
2,1,2022-06-27 20:24:33,24.26,42.74,1011.2,22.15,56,1017,5.14,,800,0,0,37.29,-121.95,2022-06-27--20-24-33_2.raw,1,1,10,4,0.833,2
2,1,2022-06-27 21:23:37,22.24,49.7,1011.52,19.5,67,1017,5.66,,800,0,0,37.29,-121.95,2022-06-27--21-23-37_2.raw,1,1,10,4,0.875,2
2,1,2022-06-27 22:22:43,21.02,53.04,1012.2,18.01,73,1018,4.12,,800,0,0,37.29,-121.95,2022-06-27--22-22-43_2.raw,1,1,10,4,0.917,2
2,1,2022-06-27 23:21:51,20.35,54.25,1012.32,17,75,1018,3.6,,800,0,0,37.29,-121.95,2022-06-27--23-21-51_2.raw,1,1,10,4,0.958,2
2,1,2022-06-28 0:20:58,19.87,55.33,1012.37,16.32,79,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--00-20-58_2.raw,1,1,10,4,0,2
2,1,2022-06-28 1:20:09,19.7,57.18,1012.35,15.75,80,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--01-20-09_2.raw,1,1,10,4,0.042,2
2,1,2022-06-28 2:19:17,19.61,55.96,1012.25,15.12,81,1018,2.57,,800,0,0,37.29,-121.95,2022-06-28--02-19-17_2.raw,1,1,10,4,0.083,2
2,1,2022-06-28 3:18:26,19.5,54.71,1012.22,14.66,83,1018,3.09,,800,0,0,37.29,-121.95,2022-06-28--03-18-26_2.raw,1,1,10,4,0.125,2
2,1,2022-06-28 4:17:36,19.44,53.94,1012.06,14.45,84,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--04-17-36_2.raw,1,1,10,4,0.167,2
2,1,2022-06-28 5:16:46,18.88,55.16,1012.19,13.88,79,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--05-16-46_2.raw,1,1,10,4,0.208,2
2,1,2022-06-28 6:16:00,20.53,52.56,1012.49,13.56,86,1018,3.09,,801,20,0,37.29,-121.95,2022-06-28--06-16-00_2.raw,1,1,10,4,0.25,2
2,1,2022-06-28 7:15:45,26.68,46.57,1012.57,15.08,84,1018,1.54,,801,20,0,37.29,-121.95,2022-06-28--07-15-45_2.raw,1,1,10,4,0.292,2
2,1,2022-06-28 8:14:40,33.75,37.4,1012.56,17.31,72,1018,2.06,,800,0,0,37.29,-121.95,2022-06-28--08-14-40_2.raw,1,1,10,4,0.333,2
2,1,2022-06-28 9:14:48,38.48,23.56,1012.56,20.43,61,1018,2.06,,800,0,0,37.29,-121.95,2022-06-28--09-14-48_2.raw,1,1,10,4,0.375,2
2,1,2022-06-28 10:14:20,40.79,20.06,1012.25,23.45,50,1017,2.57,,800,0,0,37.29,-121.95,2022-06-28--10-14-20_2.raw,1,1,10,4,0.417,2
2,1,2022-06-28 11:13:54,43.52,17.67,1012.15,25.71,42,1017,4.12,,800,0,0,37.29,-121.95,2022-06-28--11-13-54_2.raw,1,1,10,4,0.458,2
